location,city,country,year,month,parameter,value,latitude,longitude
"Si Phum, Mueang",Chiang Mai,TH,2016,07,no2,0.011343434343434346,18.791092000000003,98.98866600000001
"Ban Dong, Mae Mo",Lampang,TH,2016,07,pm10,28.118067978533094,18.419425,99.727046
"Hat Yai, Hat Yai",Songkhla,TH,2016,07,co,0.8236491228070175,7.010000800002,100.29000030000999
"Din Daeng Rd., Din Daeng",Bangkok,TH,2016,07,so2,0.0007536231884057972,13.762406,100.550598
"Ban Dong, Mae Mo",Lampang,TH,2016,07,no2,0.0025009174311926606,18.419425,99.727046
"Hat Yai, Hat Yai",Songkhla,TH,2016,07,o3,0.022127118644067804,7.010000800002,100.29000030000999
"Hat Yai, Hat Yai",Songkhla,TH,2016,07,so2,0.00938372093023256,7.010000800002,100.29000030000999
"Wiang, Mueang",Chiang Rai,TH,2016,07,pm10,14.554276315789474,19.909242469583003,99.82335705593701
"Sateng, Mueang",Yala,TH,2016,07,pm10,25.721122112211223,6.5499937928872,101.27999862621
"Hat Yai, Hat Yai",Songkhla,TH,2016,07,pm10,45.98141263940521,7.010000800002,100.29000030000999
"Hat Yai, Hat Yai",Songkhla,TH,2016,07,no2,0.011105545617173524,7.010000800002,100.29000030000999
"Wang Yen, Plaeng Yao",Chachoengsao,TH,2016,07,no2,0.005815850815850816,13.588554,101.28635899999999
"Din Daeng Rd., Din Daeng",Bangkok,TH,2016,07,co,0.8203878116343489,13.762406,100.550598
"Din Daeng Rd., Din Daeng",Bangkok,TH,2016,07,no2,0.02622456140350877,13.762406,100.550598
"Din Daeng Rd., Din Daeng",Bangkok,TH,2016,07,pm10,39.445859872611464,13.762406,100.550598
"Wang Yen, Plaeng Yao",Chachoengsao,TH,2016,07,so2,0.001205314009661836,13.588554,101.28635899999999
"Din Daeng Rd., Din Daeng",Bangkok,TH,2016,07,o3,0.005682080924855492,13.762406,100.550598
"Wiang, Mueang",Chiang Rai,TH,2016,07,co,0.1346217105263158,19.909242469583003,99.82335705593701
"Sateng, Mueang",Yala,TH,2016,07,co,0.40665016501650164,6.5499937928872,101.27999862621
"Nai Mueang, Mueang",Lamphun,TH,2016,07,o3,0.015906204906204906,18.564721437399,99.01114475005699
"Wiang, Mueang",Chiang Rai,TH,2016,07,o3,0.009641447368421053,19.909242469583003,99.82335705593701
"Wang Yen, Plaeng Yao",Chachoengsao,TH,2016,07,o3,0.014901376146788993,13.588554,101.28635899999999
"Wang Yen, Plaeng Yao",Chachoengsao,TH,2016,07,pm10,26.049382716049383,13.588554,101.28635899999999
"Bang Nak, Mueang",Narathiwat,TH,2016,07,pm10,29.146575342465752,6.427698,101.82356800000001
"Nai Mueang, Mueang",Lamphun,TH,2016,07,pm10,17.057142857142857,18.564721437399,99.01114475005699
"Nai Wiang, Mueang",Nan,TH,2016,07,o3,,,
"Nai Mueang, Mueang",Lamphun,TH,2016,07,co,0.2131703703703704,18.564721437399,99.01114475005699
"Nai Mueang, Mueang",Lamphun,TH,2016,07,no2,0.0029208633093525185,18.564721437399,99.01114475005699
"Aranyaprathet, Aranyaprathet",Sa Kaeo,TH,2016,07,pm10,23.482853223593963,13.689028480765,102.50620686398001
"Nai Mueang, Mueang",Lamphun,TH,2016,07,so2,0.0007363112391930838,18.564721437399,99.01114475005699
"Na An, Mueang",Loei,TH,2016,07,pm10,24.30570652173913,13.763936293311,100.52907795046998
Campo De Marte,Lima,PE,2016,07,co,0.07482993197278912,-12.0705278,-77.0431667
Campo De Marte,Lima,PE,2016,07,o3,0.014736054421768707,-12.0705278,-77.0431667
Campo De Marte,Lima,PE,2016,07,no2,0.047543070652173905,-12.0705278,-77.0431667
Campo De Marte,Lima,PE,2016,07,pm25,14.909374999999999,-12.0705278,-77.0431667
Campo De Marte,Lima,PE,2016,07,so2,0.0006130434782608697,-12.0705278,-77.0431667
Campo De Marte,Lima,PE,2016,07,pm10,31.350815217391304,-12.0705278,-77.0431667
San Borja,Lima,PE,2016,07,no2,0.009280470914127424,-12.1086278,-77.0077667
San Borja,Lima,PE,2016,07,so2,0.009241966759002771,-12.1086278,-77.0077667
San Borja,Lima,PE,2016,07,pm10,37.75798319327731,-12.1086278,-77.0077667
San Borja,Lima,PE,2016,07,pm25,20.419113573407202,-12.1086278,-77.0077667
San Borja,Lima,PE,2016,07,o3,0.009520388349514563,-12.1086278,-77.0077667
San Borja,Lima,PE,2016,07,co,0.2608876560332871,-12.1086278,-77.0077667
Santa Anita,Lima,PE,2016,07,no2,0.0015225806451612902,-12.043,-76.9714167
Santa Anita,Lima,PE,2016,07,so2,0.003897653958944282,-12.043,-76.9714167
Santa Anita,Lima,PE,2016,07,pm10,75.03431085043988,-12.043,-76.9714167
Santa Anita,Lima,PE,2016,07,pm25,36.59384164222874,-12.043,-76.9714167
Santa Anita,Lima,PE,2016,07,o3,0.009714956011730206,-12.043,-76.9714167
Santa Anita,Lima,PE,2016,07,co,0.5434017595307917,-12.043,-76.9714167
Villa Maria Del Triunfo,Lima,PE,2016,07,o3,0.004561690140845071,-12.166388900000001,-76.92
Villa Maria Del Triunfo,Lima,PE,2016,07,no2,0.010211360448807853,-12.166388900000001,-76.92
Villa Maria Del Triunfo,Lima,PE,2016,07,so2,0.0011962131837307153,-12.166388900000001,-76.92
Villa Maria Del Triunfo,Lima,PE,2016,07,pm10,65.06213183730716,-12.166388900000001,-76.92
Villa Maria Del Triunfo,Lima,PE,2016,07,pm25,20.915988779803648,-12.166388900000001,-76.92
Villa Maria Del Triunfo,Lima,PE,2016,07,co,0.7153521126760564,-12.166388900000001,-76.92
San Juan De Lurigancho,Lima,PE,2016,07,so2,0.003536621621621621,-12.01689,-76.99883
San Juan De Lurigancho,Lima,PE,2016,07,no2,0.02061783783783784,-12.01689,-76.99883
San Juan De Lurigancho,Lima,PE,2016,07,o3,0.0024121621621621616,-12.01689,-76.99883
San Juan De Lurigancho,Lima,PE,2016,07,co,0.5455405405405406,-12.01689,-76.99883
San Juan De Lurigancho,Lima,PE,2016,07,pm10,88.5877027027027,-12.01689,-76.99883
San Juan De Lurigancho,Lima,PE,2016,07,pm25,34.09243243243243,-12.01689,-76.99883
Huachipa,Lima,PE,2016,07,no2,0.02400891472868217,-12.01689,-76.94883
Huachipa,Lima,PE,2016,07,pm10,87.66046511627907,-12.01689,-76.94883
Huachipa,Lima,PE,2016,07,co,0.7325581395348837,-12.01689,-76.94883
Huachipa,Lima,PE,2016,07,o3,0.007396511627906977,-12.01689,-76.94883
Huachipa,Lima,PE,2016,07,so2,0.006976356589147287,-12.01689,-76.94883
Huachipa,Lima,PE,2016,07,pm25,28.867441860465117,-12.01689,-76.94883
Carabayllo,Lima,PE,2016,07,pm25,31.567910447761193,-11.9021944,-77.03363890000001
Carabayllo,Lima,PE,2016,07,o3,0.004552537313432836,-11.9021944,-77.03363890000001
Carabayllo,Lima,PE,2016,07,pm10,79.81400894187779,-11.9021944,-77.03363890000001
Carabayllo,Lima,PE,2016,07,co,0.7056716417910448,-11.9021944,-77.03363890000001
Carabayllo,Lima,PE,2016,07,no2,0.010843517138599105,-11.9021944,-77.03363890000001
Carabayllo,Lima,PE,2016,07,so2,0.002980923994038748,-11.9021944,-77.03363890000001
US Diplomatic Post: Ulaanbaatar,Ulaanbaatar,MN,2016,07,pm25,25.166890982503364,47.928444,106.93018899999998
Estación Centro,Calama,CL,2016,07,co,417.8724922600619,-22.462144644633998,-68.92806169339
Colegio Pedro Vergara Keller,Calama,CL,2016,07,pm25,8.841969696969697,-22.442839063039997,-68.932546346863
Complejo Deportivo 23 de Marzo,Calama,CL,2016,07,pm25,9.274756838905773,-22.460270722943,-68.93770691700699
Estación Centro,Calama,CL,2016,07,so2,8.412407407407407,-22.462144644633998,-68.92806169339
Estación Centro,Calama,CL,2016,07,pm25,10.028390092879258,-22.462144644633998,-68.92806169339
Gendarmería,Tocopilla,CL,2016,07,pm25,22.5785,-22.063792000000003,-70.18594499999999
Estación Centro,Calama,CL,2016,07,o3,45.45981452859351,-22.462144644633998,-68.92806169339
Liceo Polivalente,Tomé,CL,2016,07,pm25,15.749850948509485,-36.601713211434,-72.958522830688
21 de mayo,Los Angeles,CL,2016,07,pm25,59.037780898876406,-37.471182288689,-72.36146284976999
"Chong Nonsi, Yannawa",Bangkok,TH,2016,07,o3,0.010795833333333334,13.708041021603,100.54734529365999
"Chong Nonsi, Yannawa",Bangkok,TH,2016,07,so2,0.0014009433962264154,13.708041021603,100.54734529365999
"Chong Nonsi, Yannawa",Bangkok,TH,2016,07,pm10,27.828703703703702,13.708041021603,100.54734529365999
"Maha Chai, Mueang",Samut Sakhon,TH,2016,07,pm10,27.252173913043478,13.550478,100.26425400000001
"Pratu Chai, Phra Nakhon Si Ayutthayal",Ayutthaya,TH,2016,07,o3,0.021702531645569623,14.349366683822,100.56853549578001
"Maha Chai, Mueang",Samut Sakhon,TH,2016,07,o3,0.010105527638190956,13.550478,100.26425400000001
"Pratu Chai, Phra Nakhon Si Ayutthayal",Ayutthaya,TH,2016,07,so2,0.0006102236421725239,14.349366683822,100.56853549578001
"Chong Nonsi, Yannawa",Bangkok,TH,2016,07,co,0.4524066390041494,13.708041021603,100.54734529365999
"Chong Nonsi, Yannawa",Bangkok,TH,2016,07,no2,0.01743801652892562,13.708041021603,100.54734529365999
"Pratu Chai, Phra Nakhon Si Ayutthayal",Ayutthaya,TH,2016,07,no2,0.004648387096774194,14.349366683822,100.56853549578001
"Maha Chai, Mueang",Samut Sakhon,TH,2016,07,no2,0.00836744966442953,13.550478,100.26425400000001
"Phra Bat, Mueang",Lampang,TH,2016,07,co,0.39436590436590435,18.286776118257002,99.50631417384301
"Pratu Chai, Phra Nakhon Si Ayutthayal",Ayutthaya,TH,2016,07,co,0.3821656050955414,14.349366683822,100.56853549578001
"Pratu Chai, Phra Nakhon Si Ayutthayal",Ayutthaya,TH,2016,07,pm10,19.083916083916083,14.349366683822,100.56853549578001
"Maha Chai, Mueang",Samut Sakhon,TH,2016,07,so2,0.0036353887399463818,13.550478,100.26425400000001
"Phra Bat, Mueang",Lampang,TH,2016,07,pm10,17.646569646569645,18.286776118257002,99.50631417384301
"Phra Bat, Mueang",Lampang,TH,2016,07,o3,0.01740956340956341,18.286776118257002,99.50631417384301
"Pak Nam Pho, Mueang",Nakhon Sawan,TH,2016,07,co,0.5884892086330936,15.707848227166,100.1319285287
"Phra Bat, Mueang",Lampang,TH,2016,07,no2,0.002752598752598753,18.286776118257002,99.50631417384301
"Pak Nam Pho, Mueang",Nakhon Sawan,TH,2016,07,pm10,24.100538599640934,15.707848227166,100.1319285287
"Phra Bat, Mueang",Lampang,TH,2016,07,so2,0.0010083160083160087,18.286776118257002,99.50631417384301
"Pak Nam Pho, Mueang",Nakhon Sawan,TH,2016,07,no2,0.0062908438061041305,15.707848227166,100.1319285287
"Makham Tia, Mueang",Surat Thani,TH,2016,07,so2,0.0021806358381502894,9.1368079509525,99.32071594492201
"Makham Tia, Mueang",Surat Thani,TH,2016,07,co,0.38720057720057716,9.1368079509525,99.32071594492201
"Samsen Nai, Khet Phaya Thai",Bangkok,TH,2016,07,co,0.6377215189873418,13.780444000000001,100.537798
"Makham Tia, Mueang",Surat Thani,TH,2016,07,no2,0.000932276657060519,9.1368079509525,99.32071594492201
"Chong Kham, Mueang",Mae Hong Son,TH,2016,07,pm10,13.288617886178862,19.304501021455,97.97152525548701
"Makham Tia, Mueang",Surat Thani,TH,2016,07,o3,0.012849927849927851,9.1368079509525,99.32071594492201
"Pak Nam Pho, Mueang",Nakhon Sawan,TH,2016,07,o3,0.027532374100719424,15.707848227166,100.1319285287
"Pak Nam Pho, Mueang",Nakhon Sawan,TH,2016,07,so2,0.0013554757630161582,15.707848227166,100.1319285287
"Makham Tia, Mueang",Surat Thani,TH,2016,07,pm10,37.961095100864554,9.1368079509525,99.32071594492201
"Samsen Nai, Khet Phaya Thai",Bangkok,TH,2016,07,no2,0.011906497622820918,13.780444000000001,100.537798
"Chong Kham, Mueang",Mae Hong Son,TH,2016,07,o3,0.008610294117647061,19.304501021455,97.97152525548701
"Chong Kham, Mueang",Mae Hong Son,TH,2016,07,co,0.30764705882352944,19.304501021455,97.97152525548701
"Samsen Nai, Khet Phaya Thai",Bangkok,TH,2016,07,o3,0.0131403785488959,13.780444000000001,100.537798
"Samsen Nai, Khet Phaya Thai",Bangkok,TH,2016,07,pm10,22.10789049919485,13.780444000000001,100.537798
"Huai Kon, Chaloem Phra Kiat",Nan,TH,2016,07,o3,0.008340740740740742,19.540055,101.048298
"Wiang Phang Kham, Mae Sai",Chiang Rai,TH,2016,07,pm10,22.660714285714285,19.909995209649,99.83000059939
PNH Badhoevedorp,Badhoevedorp,NL,2016,07,co,-984.10795148248,52.333999999999996,4.77401
Hoek v. Holland-Berghaven,Hoek v. Holland,NL,2016,07,no2,-29.40471698113208,51.9778,4.12194
"Huai Kon, Chaloem Phra Kiat",Nan,TH,2016,07,so2,0.0001454005934718101,19.540055,101.048298
Zegveld-Oude Meije,Zegveld,NL,2016,07,co,-995.0,52.138000000000005,4.83819
Rotterdam-Oost Sidelinge A13,Rotterdam,NL,2016,07,no2,-8.616576819407006,51.9385,4.43069
Amsterdam-Spaarnwoude,Amsterdam,NL,2016,07,no2,-986.6889487870619,52.3984,4.72858
PNH IJmuiden,IJmuiden,NL,2016,07,no2,-986.5897574123991,52.463,4.60184
Vredepeel-Vredeweg,Vredepeel,NL,2016,07,no2,-108.75388140161724,51.5405,5.85307
"Huai Kon, Chaloem Phra Kiat",Nan,TH,2016,07,pm10,12.831111111111111,19.540055,101.048298
Nijmegen-Graafseweg,Nijmegen,NL,2016,07,co,297.85871967654987,51.8414,5.85778
Schiedam-Alphons Arienstraat,Schiedam,NL,2016,07,no2,-1.1954177897574123,51.9214,4.40139
Zaandam-Wagenschotpad,Zaandam,NL,2016,07,no2,-987.9653638814017,52.448,4.81671
Fijnaart-Zwingelspaansedijk,Fijnaart,NL,2016,07,no2,-98.34622641509434,51.6537,4.51527
PNH Oude Meer,Oude Meer,NL,2016,07,no2,-986.6363881401617,52.28,4.77077
"Huai Kon, Chaloem Phra Kiat",Nan,TH,2016,07,co,0.23311111111111116,19.540055,101.048298
Nijmegen-Ruyterstraat,Nijmegen,NL,2016,07,co,-25.21459568733155,51.8382,5.85694
"Wiang Phang Kham, Mae Sai",Chiang Rai,TH,2016,07,co,1.495808695652174,19.909995209649,99.83000059939
Amsterdam-Vondelpark,Amsterdam,NL,2016,07,co,-986.1486522911052,52.3597,4.86621
"Huai Kon, Chaloem Phra Kiat",Nan,TH,2016,07,no2,0.0006548148148148149,19.540055,101.048298
Amsterdam-Einsteinweg,Amsterdam,NL,2016,07,co,-983.1597035040431,52.3813,4.84523
Hoogvliet-Leemkuil,Hoogvliet,NL,2016,07,no2,-11.211455525606468,51.8674,4.35524
Amsterdam-Einsteinweg,Amsterdam,NL,2016,07,no2,-986.3803234501347,52.3813,4.84523
PNH IJmuiden,IJmuiden,NL,2016,07,co,-985.6208894878706,52.463,4.60184
Amsterdam-Van Diemenstraat,Amsterdam,NL,2016,07,co,-984.0987870619947,52.39,4.88781
Rotterdam Zuid-Zwartewaalstraat,Rotterdam Zuid,NL,2016,07,no2,-5.094609164420486,51.8936,4.4875300000000005
PNH Wijk aan Zee,Wijk aan Zee,NL,2016,07,co,-983.7556603773585,52.494,4.60199
Maassluis-Kwartellaan,Maassluis,NL,2016,07,no2,-2.5082210242587593,51.931999999999995,4.22802
Amsterdam-Stadhouderskade,Amsterdam,NL,2016,07,no2,-987.8322102425876,52.358000000000004,4.8997
Maastricht-A2 Nassaulaan,Maastricht,NL,2016,07,no2,-999.0,50.8459,5.71475
Huijbergen-Vennekenstraat,Huijbergen,NL,2016,07,no2,3.504649595687332,51.4344,4.35984
Cabauw-Wielsekade,Cabauw,NL,2016,07,co,-176.16432614555254,51.9745,4.9233
Rotterdam Noord -Statenweg,Rotterdam Noord ,NL,2016,07,no2,14.582479784366578,51.9271,4.46134
Amsterdam-Kantershof (Zuid Oost),Amsterdam,NL,2016,07,no2,-987.9884097035041,52.3207,4.9884
Geleen-Vouershof,Geleen,NL,2016,07,no2,-999.0,50.9631,5.8107
Ridderkerk-Hogeweg,Ridderkerk,NL,2016,07,no2,-3.854716981132074,51.8694,4.58006
Amsterdam-Van Diemenstraat,Amsterdam,NL,2016,07,no2,-986.499730458221,52.39,4.88781
Hilversum-Johannes Geradtsweg,Hilversum,NL,2016,07,no2,-6.401819407008086,52.2351,5.18155
PNH Badhoevedorp,Badhoevedorp,NL,2016,07,no2,-986.5688679245283,52.333999999999996,4.77401
Amsterdam-Haarlemmerweg,Amsterdam,NL,2016,07,no2,-986.2555256064692,52.3854,4.87575
Amsterdam-Oude Schans,Amsterdam,NL,2016,07,no2,-986.5820754716981,52.3721,4.9044
Laren-Jagerspad,Laren,NL,2016,07,no2,-22.4294474393531,52.2574,5.2359
PNH Hoofddorp,Hoofddorp,NL,2016,07,no2,-990.7962264150945,52.3275,4.7150099999999995
Amsterdam-Nieuwendammerdijk,Amsterdam,NL,2016,07,no2,-989.3716981132076,52.3893,4.94382
Amsterdam-Vondelpark,Amsterdam,NL,2016,07,no2,-988.037331536388,52.3597,4.86621
Amsterdam-Jan van Galenstraat,Amsterdam,NL,2016,07,no2,-986.3955525606469,52.3748,4.86032
Amsterdam-Sportpark Ookmeer (Osdorp),Amsterdam,NL,2016,07,no2,-986.6696765498652,52.3668,4.79334
Geleen-Asterstraat,Geleen,NL,2016,07,no2,-999.0,50.9844,5.82223
Eindhoven-Genovevalaan,Eindhoven,NL,2016,07,no2,12.26923180592992,51.4687,5.47235
Rotterdam-Schiedamsevest,Rotterdam,NL,2016,07,no2,-11.749393530997304,51.9142,4.47992
Amsterdam-Hoogtij,Amsterdam,NL,2016,07,no2,-989.4072776280323,52.428000000000004,4.77348
Veldhoven-Europalaan,Veldhoven,NL,2016,07,no2,-59.67030997304582,51.4074,5.393330000000001
Wijnandsrade-Opfergeltstraat,Wijnandsrade,NL,2016,07,no2,-150.20795148247976,50.9023,5.88175
Zierikzee-Lange Slikweg,Zierikzee,NL,2016,07,no2,-10.278975741239892,51.6347,3.9166199999999995
PNH Hemkade,Hemkade,NL,2016,07,no2,-986.5807277628031,52.4202,4.83206
Heerlen-Jamboreepad,Heerlen,NL,2016,07,no2,-24.86890835579515,50.9003,5.98685
PNH Wijk aan Zee,Wijk aan Zee,NL,2016,07,no2,-986.7043126684638,52.494,4.60199
Posterholt-Vlodropperweg,Posterholt,NL,2016,07,no2,-3.1851482479784363,51.1192,6.0424
Breda-Tilburgseweg,Breda,NL,2016,07,no2,-27.85328840970351,51.5935,4.82494
Den Haag-Bleriotlaan,Den Haag,NL,2016,07,no2,-295.0932614555256,52.038999999999994,4.359380000000001
Heerlen-Looierstraat,Heerlen,NL,2016,07,no2,-5.106927223719675,50.888000000000005,5.9705
Biest Houtakker-Biestsestraat,Biest Houtakker,NL,2016,07,no2,-21.404407008086253,51.5184,5.14845
Dordrecht-Bamendaweg,Dordrecht,NL,2016,07,no2,-71.10990566037735,51.8007,4.70824
Utrecht-Griftpark,Utrecht,NL,2016,07,no2,-121.1459433962264,52.1013,5.12818
Eindhoven-Noordbrabantlaan,Eindhoven,NL,2016,07,no2,4.435822102425876,51.4442,5.4448300000000005
De Zilk-Vogelaarsdreef,De Zilk,NL,2016,07,no2,-13.150094339622642,52.2966,4.51082
Breda-Bastenakenstraat,Breda,NL,2016,07,no2,-14.27067385444744,51.6031,4.78102
