location,city,country,year,month,parameter,value,latitude,longitude
Brewster,Canton-Massillon,US,2016,05,o3,0.03091539528432732,40.712778,-81.598333
Ocean View,Hilo,US,2016,05,so2,0.010140602582496413,19.117561,-155.77813700000002
Ocean View,Hilo,US,2016,05,pm25,13.296089385474861,19.117561,-155.77813700000002
HAMPTON,Virginia Beach-Norfolk-Newport News,US,2016,05,so2,0.00027489481065918656,37.103683000000004,-76.386948
HAMPTON,Virginia Beach-Norfolk-Newport News,US,2016,05,co,0.24311797752808983,37.103683000000004,-76.386948
HAMPTON,Virginia Beach-Norfolk-Newport News,US,2016,05,no2,0.002475386779184248,37.103683000000004,-76.386948
HAMPTON,Virginia Beach-Norfolk-Newport News,US,2016,05,pm25,5.279944674965422,37.103683000000004,-76.386948
HAMPTON,Virginia Beach-Norfolk-Newport News,US,2016,05,o3,0.03591151685393259,37.103683000000004,-76.386948
Milwaukee College Av,MILWAUKEE,US,2016,05,pm25,7.5024390243902435,42.930569,-87.932106
Ironton - ODOT,Portsmouth,US,2016,05,pm25,9.195944055944057,38.508114,-82.659301
Ironton - ODOT,Portsmouth,US,2016,05,o3,0.029571843251088536,38.508114,-82.659301
Ironton - ODOT,Portsmouth,US,2016,05,so2,5.9506531204644415e-05,38.508114,-82.659301
Natomas - Goldenland,SACRAMENTO,US,2016,05,co,0.32970297029702966,38.650715999999996,-121.50665
Natomas - Goldenland,SACRAMENTO,US,2016,05,no2,0.0034257425742574257,38.650715999999996,-121.50665
Natomas - Goldenland,SACRAMENTO,US,2016,05,pm10,9.500689655172414,38.650715999999996,-121.50665
Natomas - Goldenland,SACRAMENTO,US,2016,05,o3,0.03255445544554456,38.650715999999996,-121.50665
"Davenport, Hayes Sch",SCOTT,US,2016,05,pm25,8.587663280116109,41.512032,-90.624016
Belle Glade,PALM BEACH,US,2016,05,pm25,9.700571428571429,26.724166999999998,-80.663055
White Swan-Yakama Tr,YAKIMA,US,2016,05,pm25,3.9435082872928175,46.375431,-120.729317
Chehalis-Market Blvd,LEWIS,US,2016,05,pm25,4.077103448275862,46.664089000000004,-122.967323
Liberty Lake-E Valey,SPOKANE,US,2016,05,pm25,5.770539419087138,47.660568,-117.084503
Oak Harbor-SW 6th (U,ISLAND,US,2016,05,pm25,2.840247252747253,48.294399,-122.660004
Anacortes-Bartholome,SKAGIT,US,2016,05,pm25,2.5290368271954673,48.465401,-122.559998
Spokane-3rd St S,SPOKANE,US,2016,05,co,0.3678707224334601,47.653801,-117.41840400000001
Clarkston-13th St,ASOTIN,US,2016,05,pm25,6.010482758620689,46.425598,-117.059799
Pinal Air Park,Phoenix-Mesa-Scottsdale,US,2016,05,o3,0.03925797503467406,32.508308,-111.30806000000001
Sandpoint U of I,BONNER,US,2016,05,pm10,12.408901251738525,48.291821,-116.55655700000001
Sandpoint U of I,BONNER,US,2016,05,pm25,4.865464632454923,48.291821,-116.55655700000001
Elizabeth,UNION,US,2016,05,co,0.4837004405286343,40.662388,-74.214813
Mira Loma - Van Bure,Riverside-San Bernardino-Ontario,US,2016,05,pm10,37.355359765051396,33.996387,-117.4925
Mira Loma - Van Bure,Riverside-San Bernardino-Ontario,US,2016,05,pm25,14.325958702064897,33.996387,-117.4925
Mira Loma - Van Bure,Riverside-San Bernardino-Ontario,US,2016,05,o3,0.037303074670571014,33.996387,-117.4925
Evansville-Lloyd,Evansville,US,2016,05,co,0.1770375521557719,37.977222,-87.59639
Spokane-Augusta Ave,Spokane,US,2016,05,pm10,16.235131396957122,47.672501000000004,-117.364899
Spokane-Augusta Ave,Spokane,US,2016,05,pm25,6.6035911602209945,47.672501000000004,-117.364899
Corsicana C1051,Corsicana,US,2016,05,o3,0.03219831223628692,32.0319,-96.3992
Corsicana C1051,Corsicana,US,2016,05,pm25,7.759659090909091,32.0319,-96.3992
Killeen C1047,Killeen-Temple-Fort Hood,US,2016,05,o3,0.034288571428571425,31.088002000000003,-97.679734
Lima,Lima,US,2016,05,pm25,5.098744769874477,40.771,-84.0539
Lima,Lima,US,2016,05,o3,0.03733819241982508,40.771,-84.0539
Lima,Lima,US,2016,05,so2,1.457725947521866e-05,40.771,-84.0539
Newark Firehouse,New York-Northern New Jersey-Long Island,US,2016,05,no2,0.014841692789968653,40.720989,-74.192894
Newark Firehouse,New York-Northern New Jersey-Long Island,US,2016,05,pm25,8.762323943661972,40.720989,-74.192894
Newark Firehouse,New York-Northern New Jersey-Long Island,US,2016,05,o3,0.02973942470389171,40.720989,-74.192894
Newark Firehouse,New York-Northern New Jersey-Long Island,US,2016,05,so2,4.662379421221866e-05,40.720989,-74.192894
Newark Firehouse,New York-Northern New Jersey-Long Island,US,2016,05,co,0.28793388429752065,40.720989,-74.192894
Evansville-Buena Vis,Evansville,US,2016,05,no2,0.004225433526011561,38.0133,-87.5772
Evansville-Buena Vis,Evansville,US,2016,05,o3,0.033095035460992905,38.0133,-87.5772
Evansville-Buena Vis,Evansville,US,2016,05,bc,0.35693379790940766,38.0133,-87.5772
Evansville-Buena Vis,Evansville,US,2016,05,so2,0.0012365439093484421,38.0133,-87.5772
Bloomington,Bloomington,US,2016,05,pm25,5.668587105624142,39.159372,-86.504747
Rome,Rome,US,2016,05,so2,0.000745014245014245,34.26054,-85.32333
Aurora East,ARAPAHOE,US,2016,05,o3,0.04303608247422681,39.638542,-104.569061
Compton,Los Angeles-Long Beach-Santa Ana,US,2016,05,o3,0.03288358208955224,33.9014,-118.205
Aspen Park,Denver-Aurora,US,2016,05,o3,0.04363182527301091,39.5415,-105.2984
"Pisgah, Forestry Off",Omaha-Council Bluffs,US,2016,05,o3,0.036235880398671094,41.832198999999996,-95.928101
GADSDEN,Gadsden,US,2016,05,pm25,13.390257879656163,33.991341,-85.992653
Shasta Lake City,Redding,US,2016,05,o3,0.03373996789727127,40.6894,-122.4024
Dayton-W Main,COLUMBIA,US,2016,05,pm25,4.087912087912088,46.318000000000005,-117.985
Eastwood,Dayton,US,2016,05,o3,0.034058252427184466,39.78563,-84.13436999999999
ALBA,Joplin,US,2016,05,o3,0.03533033033033033,37.2385,-94.42468000000001
"Waterloo, Water Towe",Waterloo-Cedar Falls,US,2016,05,pm25,8.723741007194244,42.5014,-92.315804
SAVANNAH,ANDREW,US,2016,05,o3,0.04080630630630631,39.9544,-94.84899999999999
Pinedale Gaseous,SUBLETTE,US,2016,05,no2,0.0009217081850533809,42.8698,-109.8708
Pinedale Gaseous,SUBLETTE,US,2016,05,pm25,3.3449050086355787,42.8698,-109.8708
Pinedale Gaseous,SUBLETTE,US,2016,05,o3,0.0343861003861004,42.8698,-109.8708
Rahway PM,New York-Northern New Jersey-Long Island,US,2016,05,pm25,9.643711656441718,40.603943,-74.276176
NWBLMFLD,Jefferson City,US,2016,05,o3,0.03973001508295626,38.70608,-92.09308
FGRLAKES,Columbia,US,2016,05,o3,0.03216491754122939,39.07803,-92.316322
Portage-Hwy 12,Chicago-Naperville-Joliet,US,2016,05,pm10,14.884130982367758,41.6167,-87.1458
Hillcrest,Greenville,US,2016,05,o3,0.037352941176470596,34.751801,-82.256699
Cannons Lane,Louisville,US,2016,05,so2,0.00013352685050798259,38.2286,-85.6544
Cannons Lane,Louisville,US,2016,05,co,0.2269632768361582,38.2286,-85.6544
Cannons Lane,Louisville,US,2016,05,no2,0.005675632911392405,38.2286,-85.6544
Cannons Lane,Louisville,US,2016,05,o3,0.03357142857142857,38.2286,-85.6544
Palisade Ozone,Grand Junction,US,2016,05,o3,0.04630366492146597,39.1306,-108.3139
Painesville - JFS,Cleveland-Elyria-Mentor,US,2016,05,o3,0.03852143845089903,41.726811,-81.24215600000001
Painesville - JFS,Cleveland-Elyria-Mentor,US,2016,05,so2,0.0005228215767634855,41.726811,-81.24215600000001
Painesville - JFS,Cleveland-Elyria-Mentor,US,2016,05,pm25,10.389764868603041,41.726811,-81.24215600000001
GC_MAD,St. Louis,US,2016,05,pm25,8.973829201101928,38.7045,-90.1397
CARL,Harrisburg-Carlisle,US,2016,05,pm25,10.162016574585637,40.2464,-77.1867
Murphy Ridge,Evanston,US,2016,05,no2,0.001171232876712329,41.3694,-111.0419
Murphy Ridge,Evanston,US,2016,05,o3,0.041462406015037596,41.3694,-111.0419
Soda Springs Monsant,CARIBOU,US,2016,05,so2,0.0011807909604519774,42.695301,-111.593903
Pocatello STP,Pocatello,US,2016,05,so2,0.002609550561797753,42.916401,-112.5158
Boise Eastman,Boise City-Nampa,US,2016,05,co,0.39294605809128635,43.616378999999995,-116.20381699999999
Prineville - Davidso,Prineville,US,2016,05,pm25,3.6724233983286902,44.299787,-120.844773
Carrizo,San Luis Obispo-Paso Robles,US,2016,05,o3,0.03655912408759124,35.35474,-120.04013
St Regis Mohawk-NY,Malone,US,2016,05,so2,0.001954462659380692,44.980598,-74.695297
Redhills/Shandon,San Luis Obispo-Paso Robles,US,2016,05,o3,0.04232415902140673,35.64366,-120.23133999999999
St Regis Mohawk-NY,Malone,US,2016,05,o3,0.029775139664804474,44.980598,-74.695297
St Regis Mohawk-NY,Malone,US,2016,05,no2,0.003947813822284909,44.980598,-74.695297
St Regis Mohawk-NY,Malone,US,2016,05,pm25,5.490220385674932,44.980598,-74.695297
Sweet Home - Fire De,Albany-Lebanon,US,2016,05,pm25,3.5699164345403904,44.3958,-122.7305
St. Lukes Meridian,Boise City-Nampa,US,2016,05,pm25,2.7324324324324327,43.600699,-116.347853
St. Lukes Meridian,Boise City-Nampa,US,2016,05,so2,0.0008330097087378644,43.600699,-116.347853
St. Lukes Meridian,Boise City-Nampa,US,2016,05,co,0.04462598425196851,43.600699,-116.347853
St. Lukes Meridian,Boise City-Nampa,US,2016,05,o3,0.03687961165048544,43.600699,-116.347853
46th and Farnam,Omaha-Council Bluffs,US,2016,05,pm10,16.478442280945757,41.257317,-95.98383100000001
Sherwood - Lasich Ln,Portland-Vancouver-Beaverton,US,2016,05,o3,0.030497716894977173,45.402446000000005,-122.854437
Williams Middle Scho,Florence,US,2016,05,pm25,9.97110552763819,34.2143,-79.7673
Colorado Springs - H,Colorado Springs,US,2016,05,co,0.2685975609756097,38.830895,-104.83924300000001
Sioux Falls,MINNEHAHA,US,2016,05,pm10,15.433155080213904,43.54792,-96.70076800000001
Sioux Falls,MINNEHAHA,US,2016,05,pm25,5.9056,43.54792,-96.70076800000001
Powell River James T,BRITISH COLUMBIA,CA,2016,05,pm10,7.490136570561456,49.8891,-124.5625
Powell River James T,BRITISH COLUMBIA,CA,2016,05,pm25,1.7737654320987655,49.8891,-124.5625
"Kihei, Maui",Kahului-Wailuku,US,2016,05,pm25,0.8632440476190476,20.7808,-156.4461
Big Creek,Anderson,US,2016,05,o3,0.03222637795275591,34.623199,-82.532097
C GRANDE,Phoenix-Mesa-Scottsdale,US,2016,05,o3,0.04104426002766252,32.9544,-111.7622
Kapolei,Honolulu,US,2016,05,co,0.5693679092382495,21.323601,-158.088593
AJ Maintenance Yard,Phoenix-Mesa-Scottsdale,US,2016,05,o3,0.04763649222065063,33.420601,-111.503304
Kapolei,Honolulu,US,2016,05,so2,2.5036818851251842e-05,21.323601,-158.088593
Kapolei,Honolulu,US,2016,05,no2,0.0026730486008836526,21.323601,-158.088593
Kapolei,Honolulu,US,2016,05,pm10,10.26271186440678,21.323601,-158.088593
Kapolei,Honolulu,US,2016,05,pm25,2.0062992125984254,21.323601,-158.088593
Boulder,SUBLETTE,US,2016,05,no2,0.00019755244755244758,42.7186,-109.7531
Boulder,SUBLETTE,US,2016,05,o3,0.0388986013986014,42.7186,-109.7531
St Theodosius,Cleveland-Elyria-Mentor,US,2016,05,so2,0.0004910179640718563,41.477011,-81.682383
Idaho Falls / Penfor,Idaho Falls,US,2016,05,pm25,5.926578560939794,43.4683,-112.053101
NEWHANO,Wilmington,US,2016,05,so2,4.2979942693409746e-05,34.268398,-77.956398
Bee Ridge,Sarasota-Bradenton-Venice,US,2016,05,pm25,8.30018115942029,27.2906,-82.5072
KUT2,BERKS,US,2016,05,o3,0.02478303198887344,40.51408,-75.789703
Leonia,New York-Northern New Jersey-Long Island,US,2016,05,o3,0.029027656477438137,40.870438,-73.991997
Greenville-ESC,Greenville,US,2016,05,pm10,14.315010570824525,34.843899,-82.414597
Greenville-ESC,Greenville,US,2016,05,pm25,8.38902953586498,34.843899,-82.414597
Greenville-ESC,Greenville,US,2016,05,so2,0.00047379454926624743,34.843899,-82.414597
Greenville-ESC,Greenville,US,2016,05,no2,0.004815920398009951,34.843899,-82.414597
YOR1,York-Hanover,US,2016,05,o3,0.035451034482758624,39.8608,-76.4619
Madisonville,New Orleans-Metairie-Kenner,US,2016,05,o3,0.03275284090909091,30.4293,-90.1997
Shenyang,Shenyang,CN,2016,05,pm25,-40.520161290322584,41.78,123.42
Guangzhou,Guangzhou,CN,2016,05,pm25,-20.349462365591396,23.12,113.32
Beijing US Embassy,Beijing,CN,2016,05,pm25,30.447580645161292,39.95,116.47
Shanghai,Shanghai,CN,2016,05,pm25,41.22043010752688,31.21,121.44
Chengdu,Chengdu,CN,2016,05,pm25,5.614247311827957,30.63,104.07
Ventanas,Puchuncaví,CL,2016,05,so2,20.21297554347826,-32.77898790221,-71.373031276855
Ventanas,Puchuncaví,CL,2016,05,no2,18.718953804347827,-32.77898790221,-71.373031276855
Ventanas,Puchuncaví,CL,2016,05,o3,23.903980978260872,-32.77898790221,-71.373031276855
Ventanas,Puchuncaví,CL,2016,05,pm25,16.978967391304348,-32.77898790221,-71.373031276855
Valle Alegre,Quintero,CL,2016,05,no2,10.648941504178273,-32.807512,-71.436274
Valle Alegre,Quintero,CL,2016,05,o3,15.200360110803324,-32.807512,-71.436274
Sur,Quintero,CL,2016,05,so2,27.04941926345609,-32.800981,-71.48337099999999
Sur,Quintero,CL,2016,05,no2,19.706033994334277,-32.800981,-71.48337099999999
Sur,Quintero,CL,2016,05,co,276.8273371104816,-32.800981,-71.48337099999999
Sur,Quintero,CL,2016,05,o3,30.16677556818182,-32.800981,-71.48337099999999
Puchuncaví,Puchuncaví,CL,2016,05,no2,13.63632311977716,-32.718589,-71.407282
Puchuncaví,Puchuncaví,CL,2016,05,o3,19.45793871866295,-32.718589,-71.407282
Los Maitenes,Puchuncaví,CL,2016,05,so2,29.795994587280106,-32.764139,-71.454494
Los Maitenes,Puchuncaví,CL,2016,05,no2,15.70732590529248,-32.764139,-71.454494
Los Maitenes,Puchuncaví,CL,2016,05,co,578.7640595399188,-32.764139,-71.454494
Los Maitenes,Puchuncaví,CL,2016,05,o3,22.388416779431665,-32.764139,-71.454494
La Greda,Puchuncaví,CL,2016,05,so2,13.852383561643833,-32.748154,-71.474204
La Greda,Puchuncaví,CL,2016,05,no2,20.227753424657536,-32.748154,-71.474204
La Greda,Puchuncaví,CL,2016,05,o3,13.412534246575342,-32.748154,-71.474204
Ventanas,Puchuncaví,CL,2016,05,pm10,46.70721467391304,-32.77898790221,-71.373031276855
Quintero,Quintero,CL,2016,05,so2,38.58506089309878,-32.787859999999995,-71.52771800000001
Valle Alegre,Quintero,CL,2016,05,so2,20.15808864265928,-32.807512,-71.436274
Sur,Quintero,CL,2016,05,pm10,26.039688385269116,-32.800981,-71.48337099999999
Puchuncaví,Puchuncaví,CL,2016,05,so2,16.236197771587744,-32.718589,-71.407282
Los Maitenes,Puchuncaví,CL,2016,05,pm10,24.702056833558864,-32.764139,-71.454494
La Greda,Puchuncaví,CL,2016,05,pm10,42.63446575342466,-32.748154,-71.474204
Valdivia,Valdivia,CL,2016,05,pm25,104.40814589665654,-39.831316104673,-73.22851282209001
Osorno,Osorno,CL,2016,05,pm25,112.30888519134776,-40.584478665958,-73.11871982209
Museo Ferroviario,Temuco,CL,2016,05,pm25,87.63178981937602,-38.725302444781,-72.571192550926
Padre Las Casas II,Padre las Casas,CL,2016,05,pm25,106.75235294117645,-38.764767451718996,-72.598795682209
Universidad de Talca,Talca,CL,2016,05,pm25,30.30240384615384,-35.406582744695,-71.633396474869
U.C. Maule,Maule,CL,2016,05,pm25,34.4961652892562,-35.435725588722,-71.619553864003
Rancagua II,Rancagua,CL,2016,05,pm25,52.053053691275174,-34.143888375919,-70.737131207664
Rancagua I,Rancagua,CL,2016,05,pm25,39.99213500784929,-34.162314609087,-70.713919225517
Quilpue,Quilpué,CL,2016,05,pm25,30.769188255613127,-33.047466597243,-71.434512871895
Viña del Mar,Viña del Mar,CL,2016,05,pm25,16.15922955974843,-33.020419817382,-71.550092842922
High School,Phoenix-Mesa-Scottsdale,US,2016,05,o3,0.04334466019417475,33.507999,-111.837799
High School,Phoenix-Mesa-Scottsdale,US,2016,05,pm10,38.62276422764228,33.507999,-111.837799
LEHI,Phoenix-Mesa-Scottsdale,US,2016,05,o3,0.044078189300411526,33.474499,-111.805099
KNI-Topeka,Topeka,US,2016,05,pm10,14.38365650969529,39.0242,-95.7114
KNI-Topeka,Topeka,US,2016,05,o3,0.03417458100558659,39.0242,-95.7114
Rossville,Chattanooga,US,2016,05,pm25,9.813126843657818,34.9789,-85.3009
Lauritzen Farm,Omaha-Council Bluffs,US,2016,05,pm10,26.772486772486772,40.873298999999996,-96.183403
Grand Junction - Pow,Grand Junction,US,2016,05,pm10,9.942901234567902,39.063598999999996,-108.56109599999999
Grand Junction - Pow,Grand Junction,US,2016,05,pm25,3.703076923076923,39.063598999999996,-108.56109599999999
SPRNGDLE,Fayetteville-Springdale-Rogers,US,2016,05,o3,0.03391225626740947,36.1797,-94.1167
SPRNGDLE,Fayetteville-Springdale-Rogers,US,2016,05,pm25,8.748675034867503,36.1797,-94.1167
Longmont,Boulder,US,2016,05,pm25,6.911488673139159,40.164584999999995,-105.10086100000001
San Antonio Old Hwy9,San Antonio,US,2016,05,pm25,9.743646408839778,29.423933,-98.580505
San Antonio Palo Alt,San Antonio,US,2016,05,pm25,9.030690161527165,29.332803000000002,-98.551396
WIND CAVE,CUSTER,US,2016,05,pm10,3.611965811965812,43.557613,-103.48365799999999
WIND CAVE,CUSTER,US,2016,05,pm25,0.7191449814126394,43.557613,-103.48365799999999
WIND CAVE,CUSTER,US,2016,05,o3,0.04146404109589041,43.557613,-103.48365799999999
2LL Los Lunas,Albuquerque,US,2016,05,o3,0.04225936599423631,34.8147,-106.7397
1NL Navajo Lake,Farmington,US,2016,05,o3,0.04523371104815863,36.8097,-107.6517
Nederland C1035,Beaumont-Port Arthur,US,2016,05,o3,0.034334525939177095,29.9786,-94.0111
LLCHD BAM,Lincoln,US,2016,05,pm25,11.431593794076164,40.8125,-96.683098
Furley,Baltimore-Towson,US,2016,05,o3,0.03278741258741259,39.333099,-76.550003
Darrington-Fir St,Seattle-Tacoma-Bellevue,US,2016,05,pm25,2.6834645669291337,48.246798999999996,-121.603104
South Bend-Shields D,South Bend-Mishawaka,US,2016,05,o3,0.03742807625649913,41.6967,-86.2147
South Bend-Shields D,South Bend-Mishawaka,US,2016,05,no2,0.006743262411347518,41.6967,-86.2147
Cheeka Peak,Port Angeles,US,2016,05,o3,0.03707539118065434,48.2867,-124.6203
Cheeka Peak,Port Angeles,US,2016,05,so2,0.00011487481590574374,48.2867,-124.6203
Cheeka Peak,Port Angeles,US,2016,05,co,0.10034428794992174,48.2867,-124.6203
Cheeka Peak,Port Angeles,US,2016,05,pm25,2.272011251758087,48.2867,-124.6203
