location,city,country,year,month,parameter,value,latitude,longitude
Tolgoit,Ulaanbaatar,MN,2016,01,pm25,251.01669449081803,47.922495,106.79480500000001
Amgalan,Ulaanbaatar,MN,2016,01,o3,9.491703056768559,47.913429,106.99790700000001
Anand Vihar,Delhi,IN,2016,01,co,2190.521327014218,28.6508,77.3152
Baruun 4 zam,Ulaanbaatar,MN,2016,01,pm25,223.41278834479968,47.915383299999995,106.89419440000002
100 ail,Ulaanbaatar,MN,2016,01,so2,190.46573323507738,47.932905600000005,106.92138329999999
Misheel expo,Ulaanbaatar,MN,2016,01,o3,25.64242424242424,47.894338899999994,106.88247220000001
Baruun 4 zam,Ulaanbaatar,MN,2016,01,so2,59.36326530612245,47.915383299999995,106.89419440000002
Mongol gazar,Ulaanbaatar,MN,2016,01,so2,41.499184339314844,47.903538899999994,106.8507083
Baruun 4 zam,Ulaanbaatar,MN,2016,01,pm10,246.82474226804123,47.915383299999995,106.89419440000002
Bukhiin urguu,Ulaanbaatar,MN,2016,01,co,1513.642857142857,47.9176056,106.9373611
Baruun 4 zam,Ulaanbaatar,MN,2016,01,no2,94.85754640839387,47.915383299999995,106.89419440000002
100 ail,Ulaanbaatar,MN,2016,01,o3,7.419161676646707,47.932905600000005,106.92138329999999
Bukhiin urguu,Ulaanbaatar,MN,2016,01,pm10,190.48813401582132,47.9176056,106.9373611
Misheel expo,Ulaanbaatar,MN,2016,01,pm10,175.43260958623515,47.894338899999994,106.88247220000001
Bukhiin urguu,Ulaanbaatar,MN,2016,01,no2,62.75211949939443,47.9176056,106.9373611
Mongol gazar,Ulaanbaatar,MN,2016,01,co,1449.5232653061225,47.903538899999994,106.8507083
100 ail,Ulaanbaatar,MN,2016,01,pm10,680.397808219178,47.932905600000005,106.92138329999999
Baruun 4 zam,Ulaanbaatar,MN,2016,01,co,2567.310485516116,47.915383299999995,106.89419440000002
100 ail,Ulaanbaatar,MN,2016,01,no2,78.80076211213935,47.932905600000005,106.92138329999999
Bukhiin urguu,Ulaanbaatar,MN,2016,01,pm25,188.29994810586405,47.9176056,106.9373611
Bukhiin urguu,Ulaanbaatar,MN,2016,01,so2,81.87688442211055,47.9176056,106.9373611
Mongol gazar,Ulaanbaatar,MN,2016,01,pm10,212.3680808080808,47.903538899999994,106.8507083
Escuela E-10,Tocopilla,CL,2016,01,o3,12.06673873088685,-22.087,-70.193253
Campiche,Puchuncaví,CL,2016,01,o3,15.249944063926941,-32.736065,-71.450827
Escuela E-10,Tocopilla,CL,2016,01,pm10,42.053394495412846,-22.087,-70.193253
Escuela E-10,Tocopilla,CL,2016,01,pm25,7.504889094801222,-22.087,-70.193253
Escuela E-10,Tocopilla,CL,2016,01,co,619.212996941896,-22.087,-70.193253
Campiche,Puchuncaví,CL,2016,01,no2,14.241034246575342,-32.736065,-71.450827
Escuela E-10,Tocopilla,CL,2016,01,so2,14.31726241590214,-22.087,-70.193253
Escuela E-10,Tocopilla,CL,2016,01,no2,12.011780126911315,-22.087,-70.193253
Campiche,Puchuncaví,CL,2016,01,co,329.5874360730593,-32.736065,-71.450827
Campiche,Puchuncaví,CL,2016,01,so2,59.60724511415526,-32.736065,-71.450827
Cabauw-Wielsekade,Cabauw,NL,2016,01,co,227.22252293577978,51.9745,4.9233
PNH Badhoevedorp,Badhoevedorp,NL,2016,01,co,61.54124513618676,52.333999999999996,4.77401
Amsterdam-Haarlemmerweg,Amsterdam,NL,2016,01,no2,-44.71498470948011,52.3854,4.87575
PNH IJmuiden,IJmuiden,NL,2016,01,co,287.63599221789883,52.463,4.60184
Schiedam-Alphons Arienstraat,Schiedam,NL,2016,01,no2,0.4510703363914373,51.9214,4.40139
Amsterdam-Oude Schans,Amsterdam,NL,2016,01,no2,-44.546941896024464,52.3721,4.9044
Nijmegen-Graafseweg,Nijmegen,NL,2016,01,co,307.01229357798167,51.8414,5.85778
Pernis-Soetemanweg,Pernis,NL,2016,01,no2,27.363914373088686,51.8879,4.388809999999999
Hoek v. Holland-Berghaven,Hoek v. Holland,NL,2016,01,no2,-14.052140672782883,51.9778,4.12194
Amsterdam-Sportpark Ookmeer (Osdorp),Amsterdam,NL,2016,01,no2,-83.61207951070337,52.3668,4.79334
Amsterdam-Einsteinweg,Amsterdam,NL,2016,01,co,282.05739299610894,52.3813,4.84523
Ridderkerk-Hogeweg,Ridderkerk,NL,2016,01,no2,38.13868501529052,51.8694,4.58006
Amsterdam-Vondelpark,Amsterdam,NL,2016,01,no2,-113.39006116207952,52.3597,4.86621
Amsterdam-Hoogtij,Amsterdam,NL,2016,01,no2,-38.6033639143731,52.428000000000004,4.77348
Zegveld-Oude Meije,Zegveld,NL,2016,01,co,148.518501529052,52.138000000000005,4.83819
PNH Wijk aan Zee,Wijk aan Zee,NL,2016,01,co,180.91556420233465,52.494,4.60199
Maassluis-Kwartellaan,Maassluis,NL,2016,01,no2,31.529816513761467,51.931999999999995,4.22802
Amsterdam-Kantershof (Zuid Oost),Amsterdam,NL,2016,01,no2,-33.788990825688074,52.3207,4.9884
Maastricht-A2 Nassaulaan,Maastricht,NL,2016,01,no2,-330.7782874617737,50.8459,5.71475
Biest Houtakker-Biestsestraat,Biest Houtakker,NL,2016,01,no2,8.7535626911315,51.5184,5.14845
Amsterdam-Van Diemenstraat,Amsterdam,NL,2016,01,co,271.66381322957193,52.39,4.88781
Rotterdam-Oost Sidelinge A13,Rotterdam,NL,2016,01,no2,41.278899082568806,51.9385,4.43069
Amsterdam-Stadhouderskade,Amsterdam,NL,2016,01,no2,-11.506269113149846,52.358000000000004,4.8997
Geleen-Vouershof,Geleen,NL,2016,01,no2,-355.38837920489294,50.9631,5.8107
PNH Oude Meer,Oude Meer,NL,2016,01,no2,-66.72844036697248,52.28,4.77077
Breda-Tilburgseweg,Breda,NL,2016,01,no2,-116.2434403669725,51.5935,4.82494
Amsterdam-Vondelpark,Amsterdam,NL,2016,01,co,-36.50856031128404,52.3597,4.86621
Rotterdam Noord -Statenweg,Rotterdam Noord ,NL,2016,01,no2,39.289449541284405,51.9271,4.46134
Amsterdam-Jan van Galenstraat,Amsterdam,NL,2016,01,no2,-15.126758409785936,52.3748,4.86032
PNH IJmuiden,IJmuiden,NL,2016,01,no2,-27.155963302752294,52.463,4.60184
Wijnandsrade-Opfergeltstraat,Wijnandsrade,NL,2016,01,no2,3.7007951070336396,50.9023,5.88175
Westmaas-Groeneweg,Westmaas,NL,2016,01,no2,6.501330275229359,51.7866,4.4505300000000005
Utrecht-Constant Erzeijstraat,Utrecht,NL,2016,01,no2,6.90466360856269,52.0677,5.1205099999999995
Hoogvliet-Leemkuil,Hoogvliet,NL,2016,01,no2,24.577064220183484,51.8674,4.35524
Amsterdam-Einsteinweg,Amsterdam,NL,2016,01,no2,-11.67981651376147,52.3813,4.84523
Hilversum-Johannes Geradtsweg,Hilversum,NL,2016,01,no2,13.662935779816516,52.2351,5.18155
PNH Badhoevedorp,Badhoevedorp,NL,2016,01,no2,-169.35229357798167,52.333999999999996,4.77401
Heerlen-Jamboreepad,Heerlen,NL,2016,01,no2,-87.79331804281345,50.9003,5.98685
Den Haag-Rebecquestraat,Den Haag,NL,2016,01,no2,3.051666666666667,52.0771,4.2891900000000005
Biddinghuizen-Kuilweg,Biddinghuizen,NL,2016,01,no2,15.184357798165138,52.4232,5.593380000000001
Nijmegen-Ruyterstraat,Nijmegen,NL,2016,01,co,-995.0,51.8382,5.85694
Rotterdam Zuid-Zwartewaalstraat,Rotterdam Zuid,NL,2016,01,no2,25.187767584097863,51.8936,4.4875300000000005
Amsterdam-Van Diemenstraat,Amsterdam,NL,2016,01,no2,-25.664831804281345,52.39,4.88781
Laren-Jagerspad,Laren,NL,2016,01,no2,17.848899082568806,52.2574,5.2359
PNH Hoofddorp,Hoofddorp,NL,2016,01,no2,-97.5019877675841,52.3275,4.7150099999999995
Breda-Bastenakenstraat,Breda,NL,2016,01,no2,-152.5541743119266,51.6031,4.78102
Den Haag-Amsterdamse Veerkade,Den Haag,NL,2016,01,no2,29.80593272171254,52.0751,4.315869999999999
Eibergen-Lintveldseweg,Eibergen,NL,2016,01,no2,-57.26252293577982,52.0918,6.60537
Kollumerwaard-Hooge Zuidwal,Kollumerwaard,NL,2016,01,no2,1.6506116207951078,53.3304,6.27681
Heerlen-Jamboreepad,Heerlen,NL,2016,01,pm25,5.44391225828035,50.9003,5.98685
Botlek-Spoortunnel,Botlek,NL,2016,01,no2,-166.274617737003,51.8701,4.31806
Amsterdam-Nieuwendammerdijk,Amsterdam,NL,2016,01,no2,-82.50504587155963,52.3893,4.94382
Amsterdam-Spaarnwoude,Amsterdam,NL,2016,01,no2,-14.210856269113146,52.3984,4.72858
PNH Wijk aan Zee,Wijk aan Zee,NL,2016,01,no2,-150.7402140672783,52.494,4.60199
Eindhoven-Noordbrabantlaan,Eindhoven,NL,2016,01,no2,17.602140672782873,51.4442,5.4448300000000005
Den Haag-Bleriotlaan,Den Haag,NL,2016,01,no2,-103.4260856269113,52.038999999999994,4.359380000000001
Utrecht-Kardinaal de Jongweg,Utrecht,NL,2016,01,no2,19.593746177370026,52.105,5.12446
Groningen-Europaweg,Groningen,NL,2016,01,no2,-2.0564373088685,53.2178,6.5789
Amsterdam-Vondelpark,Amsterdam,NL,2016,01,o3,-192.09464831804283,52.3597,4.86621
Eindhoven-Genovevalaan,Eindhoven,NL,2016,01,o3,-3.276911314984708,51.4687,5.47235
De Zilk-Vogelaarsdreef,De Zilk,NL,2016,01,o3,22.779785932721712,52.2966,4.51082
Cabauw-Wielsekade,Cabauw,NL,2016,01,o3,5.897308868501527,51.9745,4.9233
Rotterdam Zuid-Pleinweg,Rotterdam Zuid,NL,2016,01,pm25,13.279641822521757,51.8911,4.48069
Amsterdam-Westerpark,Amsterdam,NL,2016,01,pm25,15.38239579106352,52.394,4.87016
Zaandam-Wagenschotpad,Zaandam,NL,2016,01,no2,-73.45305810397554,52.448,4.81671
PNH Hemkade,Hemkade,NL,2016,01,no2,-54.342354740061154,52.4202,4.83206
Heerlen-Looierstraat,Heerlen,NL,2016,01,no2,-51.757874617736995,50.888000000000005,5.9705
Dordrecht-Bamendaweg,Dordrecht,NL,2016,01,no2,16.33974006116208,51.8007,4.70824
Breukelen-Snelweg,Breukelen,NL,2016,01,no2,20.21296636085627,52.2015,4.98744
Hellendoorn-Luttenbergerweg,Hellendoorn,NL,2016,01,no2,5.475351681957186,52.3883,6.4029300000000005
Hoek v. Holland-Berghaven,Hoek v. Holland,NL,2016,01,o3,-4.783180428134555,51.9778,4.12194
Wijnandsrade-Opfergeltstraat,Wijnandsrade,NL,2016,01,o3,20.704847094801224,50.9023,5.88175
Rotterdam-Schiedamsevest,Rotterdam,NL,2016,01,o3,-7.864235474006119,51.9142,4.47992
Biddinghuizen-Hoekwantweg,Biddinghuizen,NL,2016,01,o3,12.316957186544343,52.4487,5.61921
Balk-Trophornsterweg,Balk,NL,2016,01,o3,5.965581039755353,52.9169,5.5734900000000005
Maassluis-Kwartellaan,Maassluis,NL,2016,01,pm25,-43.797157776672954,51.931999999999995,4.22802
PNH Beverwijk-West,Beverwijk,NL,2016,01,pm25,13.097279043641729,52.4893,4.64053
Vredepeel-Vredeweg,Vredepeel,NL,2016,01,pm25,-305.9301922403084,51.5405,5.85307
Veldhoven-Europalaan,Veldhoven,NL,2016,01,no2,-11.939938837920494,51.4074,5.393330000000001
Posterholt-Vlodropperweg,Posterholt,NL,2016,01,no2,-2.8801223241590215,51.1192,6.0424
Eindhoven-Genovevalaan,Eindhoven,NL,2016,01,no2,-0.607155963302755,51.4687,5.47235
Philippine-Stelleweg,Philippine,NL,2016,01,no2,-9.395672782874618,51.2945,3.74948
Haarlem-Schipholweg,Haarlem,NL,2016,01,no2,0.22027522935779809,52.3705,4.64232
Nijmegen-Ruyterstraat,Nijmegen,NL,2016,01,no2,10.371620795107034,51.8382,5.85694
Hoogvliet-Leemkuil,Hoogvliet,NL,2016,01,o3,28.941743119266057,51.8674,4.35524
Maastricht-A2 Nassaulaan,Maastricht,NL,2016,01,o3,-341.3012232415902,50.8459,5.71475
Biest Houtakker-Biestsestraat,Biest Houtakker,NL,2016,01,o3,-80.16022935779816,51.5184,5.14845
Dordrecht-Bamendaweg,Dordrecht,NL,2016,01,o3,10.247140672782876,51.8007,4.70824
Breukelen-Snelweg,Breukelen,NL,2016,01,o3,2.2082874617737,52.2015,4.98744
Botlek-Spoortunnel,Botlek,NL,2016,01,pm25,-131.4939802816815,51.8701,4.31806
Amsterdam-Einsteinweg,Amsterdam,NL,2016,01,pm25,17.79062803803031,52.3813,4.84523
PNH Reijndersweg,Reijndersweg,NL,2016,01,pm25,21.7740073717113,52.4789,4.57934
Geleen-Asterstraat,Geleen,NL,2016,01,no2,-300.0519877675841,50.9844,5.82223
Vredepeel-Vredeweg,Vredepeel,NL,2016,01,no2,-310.7410550458716,51.5405,5.85307
Zierikzee-Lange Slikweg,Zierikzee,NL,2016,01,no2,-3.024128440366972,51.6347,3.9166199999999995
Wieringerwerf-Medemblikkerweg,Wieringerwerf,NL,2016,01,no2,-18.674923547400613,52.8037,5.05051
Utrecht-Griftpark,Utrecht,NL,2016,01,no2,-123.27253822629967,52.1013,5.12818
Balk-Trophornsterweg,Balk,NL,2016,01,no2,-70.15152905198777,52.9169,5.5734900000000005
Zaandam-Wagenschotpad,Zaandam,NL,2016,01,o3,-999.0,52.448,4.81671
Heerlen-Jamboreepad,Heerlen,NL,2016,01,o3,17.686437308868502,50.9003,5.98685
Vlaardingen-Floreslaan,Vlaardingen,NL,2016,01,o3,-11.67047400611621,51.9105,4.3263
Utrecht-Constant Erzeijstraat,Utrecht,NL,2016,01,o3,-87.0237767584098,52.0677,5.1205099999999995
Barsbeek-De Veenen,Barsbeek,NL,2016,01,o3,-33.69151376146788,52.6541,6.01757
