location,city,country,year,month,parameter,value,latitude,longitude
Shanghai,Shanghai,CN,2016,04,pm25,-15.454166666666667,31.21,121.44
Guangzhou,Guangzhou,CN,2016,04,pm25,-51.675,23.12,113.32
Shenyang,Shenyang,CN,2016,04,pm25,47.02361111111111,41.78,123.42
Beijing US Embassy,Beijing,CN,2016,04,pm25,63.1,39.95,116.47
Chengdu,Chengdu,CN,2016,04,pm25,47.33888888888889,30.63,104.07
Zegrzy?ska,Legionowo,PL,2016,04,no2,11.732558139534884,52.40757694,20.95555556
Zegrzy?ska,Legionowo,PL,2016,04,pm25,25.269331395348836,52.40757694,20.95555556
Zegrzy?ska,Legionowo,PL,2016,04,o3,64.37441860465115,52.40757694,20.95555556
Zegrzy?ska,Legionowo,PL,2016,04,so2,1.9951895043731775,52.40757694,20.95555556
Reja,P?ock,PL,2016,04,no2,15.951308139534884,52.55094028,19.70527778
Reja,P?ock,PL,2016,04,pm25,15.134738372093024,52.55094028,19.70527778
Reja,P?ock,PL,2016,04,o3,52.657994186046515,52.55094028,19.70527778
Reja,P?ock,PL,2016,04,co,1112.754002911208,52.55094028,19.70527778
Reja,P?ock,PL,2016,04,so2,3.36046511627907,52.55094028,19.70527778
Reja,P?ock,PL,2016,04,pm10,19.92296511627907,52.55094028,19.70527778
Komunikacyjna,Warszawa,PL,2016,04,pm25,20.805397301349327,52.21929306,21.00583333
Komunikacyjna,Warszawa,PL,2016,04,co,1089.382530120482,52.21929306,21.00583333
Komunikacyjna,Warszawa,PL,2016,04,pm10,43.19985007496252,52.21929306,21.00583333
Komunikacyjna,Warszawa,PL,2016,04,no2,65.4808095952024,52.21929306,21.00583333
Ventanas,Puchuncaví,CL,2016,04,so2,13.92555078683834,-32.77898790221,-71.373031276855
Ventanas,Puchuncaví,CL,2016,04,no2,15.145622317596567,-32.77898790221,-71.373031276855
Ventanas,Puchuncaví,CL,2016,04,o3,30.198510028653292,-32.77898790221,-71.373031276855
Ventanas,Puchuncaví,CL,2016,04,pm25,13.474206008583693,-32.77898790221,-71.373031276855
Valle Alegre,Quintero,CL,2016,04,no2,7.254107946026986,-32.807512,-71.436274
Valle Alegre,Quintero,CL,2016,04,o3,19.704947839046202,-32.807512,-71.436274
Sur,Quintero,CL,2016,04,so2,21.585533536585363,-32.800981,-71.48337099999999
Sur,Quintero,CL,2016,04,no2,15.53698315467075,-32.800981,-71.48337099999999
Sur,Quintero,CL,2016,04,co,219.53632621951218,-32.800981,-71.48337099999999
Sur,Quintero,CL,2016,04,o3,37.622844036697245,-32.800981,-71.48337099999999
Puchuncaví,Puchuncaví,CL,2016,04,no2,11.99142037302726,-32.718589,-71.407282
Puchuncaví,Puchuncaví,CL,2016,04,o3,28.467887931034486,-32.718589,-71.407282
Los Maitenes,Puchuncaví,CL,2016,04,so2,18.66673819742489,-32.764139,-71.454494
Los Maitenes,Puchuncaví,CL,2016,04,no2,8.540701754385966,-32.764139,-71.454494
Los Maitenes,Puchuncaví,CL,2016,04,co,529.6228898426324,-32.764139,-71.454494
Los Maitenes,Puchuncaví,CL,2016,04,o3,27.956480686695283,-32.764139,-71.454494
La Greda,Puchuncaví,CL,2016,04,so2,8.45714899713467,-32.748154,-71.474204
La Greda,Puchuncaví,CL,2016,04,no2,18.35263988522238,-32.748154,-71.474204
La Greda,Puchuncaví,CL,2016,04,o3,15.622163323782235,-32.748154,-71.474204
Roosevelta,?yrardów,PL,2016,04,pm25,,,
Roosevelta,?yrardów,PL,2016,04,pm10,,,
Ursynów,Warszawa,PL,2016,04,pm25,18.003880597014923,52.16077306,21.03916667
Ursynów,Warszawa,PL,2016,04,o3,42.655838323353294,52.16077306,21.03916667
Ursynów,Warszawa,PL,2016,04,no2,19.867524115755625,52.16077306,21.03916667
Ursynów,Warszawa,PL,2016,04,so2,8.844104134762635,52.16077306,21.03916667
Ursynów,Warszawa,PL,2016,04,pm10,28.642537313432836,52.16077306,21.03916667
Targówek,Warszawa,PL,2016,04,pm25,17.74333868378812,52.29085889,21.03916667
Targówek,Warszawa,PL,2016,04,o3,50.883707025411056,52.29085889,21.03916667
Targówek,Warszawa,PL,2016,04,co,564.4775449101796,52.29085889,21.03916667
Targówek,Warszawa,PL,2016,04,no2,29.09880418535127,52.29085889,21.03916667
Targówek,Warszawa,PL,2016,04,so2,5.3254110612855,52.29085889,21.03916667
Targówek,Warszawa,PL,2016,04,pm10,22.98682926829268,52.29085889,21.03916667
Podle?na,Warszawa,PL,2016,04,o3,46.96513605442177,52.28098306,20.95555556
Marsza?kowska,Warszawa,PL,2016,04,pm25,19.759824046920823,52.22517222,21.89311111
Marsza?kowska,Warszawa,PL,2016,04,co,843.3782991202346,52.22517222,21.89311111
Marsza?kowska,Warszawa,PL,2016,04,no2,48.330498533724345,52.22517222,21.89311111
Marsza?kowska,Warszawa,PL,2016,04,pm10,36.26378299120235,52.22517222,21.89311111
Konarskiego,Siedlce,PL,2016,04,pm25,22.241323529411762,52.17203333,22.27277778
Konarskiego,Siedlce,PL,2016,04,o3,61.76377025036819,52.17203333,22.27277778
Konarskiego,Siedlce,PL,2016,04,co,458.2518409425626,52.17203333,22.27277778
Konarskiego,Siedlce,PL,2016,04,no2,15.420324005891018,52.17203333,22.27277778
Konarskiego,Siedlce,PL,2016,04,so2,3.035640648011782,52.17203333,22.27277778
Konarskiego,Siedlce,PL,2016,04,pm10,32.61529411764706,52.17203333,22.27277778
