location,city,country,year,month,parameter,value,latitude,longitude
La Florida,Talca,CL,2017,01,so2,4.734764079147641,-35.435141887663,-71.678261499336
Valdivia,Valdivia,CL,2017,01,pm25,5.3812186379928315,-39.831316104673,-73.22851282209001
Osorno,Osorno,CL,2017,01,pm25,4.3399495798319325,-40.584478665958,-73.11871982209
Museo Ferroviario,Temuco,CL,2017,01,pm25,3.1360606060606058,-38.725302444781,-72.571192550926
Padre Las Casas II,Padre las Casas,CL,2017,01,pm25,7.412845117845117,-38.764767451718996,-72.598795682209
Las Encinas Temuco,Temuco,CL,2017,01,pm25,2.586378737541528,-38.74869912298,-72.620788228172
Universidad de Talca,Talca,CL,2017,01,pm25,22.80136882129278,-35.406582744695,-71.633396474869
U.C. Maule,Maule,CL,2017,01,pm25,32.460879310344836,-35.435725588722,-71.619553864003
Rancagua II,Rancagua,CL,2017,01,pm25,19.269769911504426,-34.143888375919,-70.737131207664
Rengo,Rengo,CL,2017,01,pm25,28.470223546944858,-34.394541417902005,-70.852981542328
Rancagua I,Rancagua,CL,2017,01,pm25,19.671941580756013,-34.162314609087,-70.713919225517
Viña del Mar,Viña del Mar,CL,2017,01,pm25,24.119757942511345,-33.020419817382,-71.550092842922
Curicó,Curicó,CL,2017,01,pm25,23.327281879194633,-34.974925077541,-71.233967512329
Antofagasta,Antofagasta,CL,2017,01,pm25,6.672036363636363,-23.61354215815,-70.38331568241101
Progreso,Cabrero,CL,2017,01,so2,5.592164781906301,-37.068142,-72.289451
Progreso,Cabrero,CL,2017,01,no2,6.040421686746988,-37.068142,-72.289451
Progreso,Cabrero,CL,2017,01,co,1374.3492567567569,-37.068142,-72.289451
Progreso,Cabrero,CL,2017,01,o3,35.53144082332762,-37.068142,-72.289451
Ventanas,Puchuncaví,CL,2017,01,no2,11.939792817679558,-32.77898790221,-71.373031276855
Ventanas,Puchuncaví,CL,2017,01,so2,13.25167127071823,-32.77898790221,-71.373031276855
Ventanas,Puchuncaví,CL,2017,01,o3,22.09792817679558,-32.77898790221,-71.373031276855
Ventanas,Puchuncaví,CL,2017,01,pm25,17.70389502762431,-32.77898790221,-71.373031276855
Valle Alegre,Quintero,CL,2017,01,no2,9.237837837837837,-32.807512,-71.436274
Valle Alegre,Quintero,CL,2017,01,o3,24.335907172995782,-32.807512,-71.436274
Sur,Quintero,CL,2017,01,so2,18.816866295264628,-32.800981,-71.48337099999999
Sur,Quintero,CL,2017,01,no2,14.974102920723226,-32.800981,-71.48337099999999
Sur,Quintero,CL,2017,01,co,316.8627855153203,-32.800981,-71.48337099999999
Sur,Quintero,CL,2017,01,o3,17.25182451253482,-32.800981,-71.48337099999999
Puchuncaví,Puchuncaví,CL,2017,01,no2,9.778944444444445,-32.718589,-71.407282
Puchuncaví,Puchuncaví,CL,2017,01,o3,35.02753824756606,-32.718589,-71.407282
Los Maitenes,Puchuncaví,CL,2017,01,so2,43.07607843137255,-32.764139,-71.454494
Los Maitenes,Puchuncaví,CL,2017,01,no2,10.527694483734088,-32.764139,-71.454494
